"Date","Open","High","Low","Close","Volume"
"09/18/2019","135.81","135.9999","134.1","135.5","2,695,692"
"09/17/2019","134.96","136.31","134.51","135.7","4,026,765"
"09/16/2019","136.39","136.5","134.38","134.88","2,953,553"
"09/13/2019","136.08","136.95","135.68","136.44","4,008,193"
"09/12/2019","136.74","138.29","136.74","137.29","4,146,873"
"09/11/2019","135.27","136.79","134.88","136.36","5,005,115"
"09/10/2019","135.74","136.515","134.68","135.86","4,175,107"
"09/09/2019","136.4","136.68","135.4275","136.4","4,062,076"
"09/06/2019","136.93","137.42","136.02","137.37","3,051,948"
"09/05/2019","138.8","138.8","135.55","135.98","4,994,610"
"09/04/2019","137.81","139.18","137.25","139.15","3,201,744"
"09/03/2019","136.35","137.67","135.88","137.46","2,989,834"
"08/30/2019","136.11","137.11","135.76","136.73","3,743,235"
"08/29/2019","135.61","136.44","134.52","136.02","3,045,711"
"08/28/2019","134.5","135.34","134.28","135.19","3,972,645"
"08/27/2019","134.2","135.3597","133.68","134.76","7,187,846"
"08/26/2019","130.82","133.75","130.586","133.74","3,954,641"
"08/23/2019","132.45","133.35","129.54","130.27","4,239,733"
"08/22/2019","131.75","132.93","131.32","132.66","2,484,691"
"08/21/2019","132.91","133.64","131.6236","132.34","2,936,911"
"08/20/2019","132.8","133.1","131.93","132.06","3,160,263"
"08/19/2019","132.07","132.85","131.94","132.57","3,101,259"
"08/16/2019","131.42","132.32","130.64","131.76","3,609,658"
"08/15/2019","129.66","131.22","129.4","130.72","3,782,454"
"08/14/2019","129.52","130.53","128.8","129.12","6,232,736"
"08/13/2019","128.28","130.38","127.94","129.93","4,168,535"
"08/12/2019","128.45","129.15","127.87","128.35","2,920,857"
"08/09/2019","129.71","129.74","127.32","128.6","2,929,485"
"08/08/2019","128.1","129.75","127.0005","129.47","3,702,122"
"08/07/2019","126.4","128.34","124.63","127.78","6,148,983"
"08/06/2019","124.78","127","124.38","126.45","6,258,660"
"08/05/2019","128.35","129.15","123.88","124.4","6,192,794"
"08/02/2019","127.1","128.82","126.5049","127.92","5,573,338"
"08/01/2019","128.96","129.4","126.77","127.14","6,199,379"
"07/31/2019","130.48","130.48","126.24","127.81","5,757,555"
"07/30/2019","131.34","132.08","130.23","130.48","3,367,872"
"07/29/2019","131.5","132.06","131.1755","131.53","4,533,441"
"07/26/2019","129.44","131.42","128.71","131.22","4,581,001"
"07/25/2019","128.63","129.525","128.39","128.99","3,335,188"
"07/24/2019","131.2","131.2","128.62","129.21","4,669,749"
"07/23/2019","131.13","132.24","130.41","130.74","4,145,846"
"07/22/2019","130.49","130.813","129.63","130.28","4,412,036"
"07/19/2019","133.17","133.19","130.01","130.09","5,022,155"
"07/18/2019","132.61","133.2","131.52","132.88","3,698,643"
"07/17/2019","133.92","134.28","132.47","132.78","4,105,122"
"07/16/2019","134.08","135.24","133.05","133.8","4,019,662"
"07/15/2019","133.6","134.16","132.55","134.15","3,077,887"
"07/12/2019","134","134.43","132.61","133.28","4,481,150"
"07/11/2019","134.21","134.74","133.35","134.35","3,944,397"
"07/10/2019","132.4","134.46","131.87","134.41","6,141,500"
"07/09/2019","133","133.4","130.72","131.74","8,233,230"
"07/08/2019","133.1","133.39","132.04","132.56","5,854,533"
"07/05/2019","132.89","133.4899","131.55","133.02","3,356,086"
"07/03/2019","132.98","134.09","132.77","133.99","2,859,168"
"07/02/2019","132.09","132.65","131.35","132.43","3,233,403"
"07/01/2019","131.99","132.29","131.07","131.87","3,548,924"
"06/28/2019","132.28","132.41","130.76","131.13","6,318,523"
"06/27/2019","132.25","132.44","131.38","131.69","4,750,934"
"06/26/2019","133.06","133.77","132.3","132.32","6,024,090"
"06/25/2019","133.98","134.48","133.54","133.81","4,176,399"
"06/24/2019","134.65","135.242","133.94","134.14","3,685,771"
"06/21/2019","134.16","134.56","133.63","133.96","7,696,290"
"06/20/2019","133.87","134.45","133.34","134.16","3,847,549"
"06/19/2019","132.06","133.29","131.33","132.85","4,349,918"
"06/18/2019","134.42","134.42","131.8625","132.06","4,378,222"
"06/17/2019","132.72","133.235","131.885","132.52","2,725,751"
"06/14/2019","133.01","133.54","132.555","132.73","3,291,805"
"06/13/2019","133.45","133.79","131.85","132.94","2,851,536"
"06/12/2019","134.01","134.44","132.66","133.14","3,302,751"
"06/11/2019","134.06","134.3392","132.69","133.2","3,553,620"
"06/10/2019","133.18","133.68","132.36","133.59","2,957,855"
"06/07/2019","132.84","134.71","132.59","133.47","6,332,717"
"06/06/2019","131.08","132.2703","130.56","131.98","5,527,984"
"06/05/2019","129.22","131.605","128.8625","131.39","5,084,169"
"06/04/2019","129.75","129.81","128.02","129.07","4,242,361"
"06/03/2019","127.86","129.155","127.49","128.98","3,588,681"
"05/31/2019","128","128.45","126.99","128","4,191,171"
"05/30/2019","128.15","128.91","127.78","128.61","2,710,688"
"05/29/2019","127.58","128.31","126.84","128.17","5,502,814"
"05/28/2019","129.5","129.9","127.36","127.63","8,805,969"
"05/24/2019","130.33","130.48","128.96","129.5","2,702,733"
"05/23/2019","129.6","130.9","129.51","129.97","3,901,599"
"05/22/2019","129.1","130.64","128.9483","130.07","3,588,006"
"05/21/2019","130.58","130.58","128.855","129.05","4,080,776"
"05/20/2019","130.04","130.45","129.55","129.99","3,965,560"
"05/17/2019","129.92","130.87","129.65","130.51","4,011,704"
"05/16/2019","129.37","130.745","128.76","130.27","4,812,909"
"05/15/2019","127.1","129.87","127.1","129.35","3,751,936"
"05/14/2019","127.56","128.51","127.285","127.41","5,150,328"
"05/13/2019","127.02","127.94","126.63","127.16","4,297,336"
"05/10/2019","126.14","128.28","125.62","128.01","3,720,445"
"05/09/2019","125.77","126.54","124.85","126.05","3,127,153"
"05/08/2019","125.8","126.74","124.95","126.02","3,844,711"
"05/07/2019","126.64","126.95","125.18","125.98","3,558,887"
"05/06/2019","127.3","127.6253","126.76","127.27","2,883,946"
"05/03/2019","127.1","128.18","126.92","127.67","2,854,949"
"05/02/2019","127.24","127.55","126.17","126.83","2,875,936"
"05/01/2019","127.85","128","127.01","127.24","3,810,811"
"04/30/2019","127.05","128.39","126.34","128.05","4,765,564"
"04/29/2019","126.14","126.96","126.02","126.69","2,765,783"
"04/26/2019","126.52","127.245","126.115","126.4","3,033,617"
"04/25/2019","125.65","126.3999","125.18","126.13","4,370,009"
"04/24/2019","127.41","127.98","126.67","126.92","3,510,708"
"04/23/2019","126.68","127.54","126.12","127.09","4,388,198"
"04/22/2019","126.77","127.24","125.88","126.44","3,235,273"
"04/18/2019","128.23","128.26","126.7282","127.09","6,261,051"
"04/17/2019","125","127.11","123.84","127.01","7,311,787"
"04/16/2019","123.22","123.82","121.89","122.41","5,260,680"
"04/15/2019","122.44","124","122.36","123.66","4,413,755"
"04/12/2019","121.53","122.33","121.15","122.23","3,329,367"
"04/11/2019","122.36","122.75","121.17","121.67","3,386,108"
"04/10/2019","122.35","122.7","121.66","122.04","2,626,948"
"04/09/2019","121.74","122.2","120.85","122.17","3,782,610"
"04/08/2019","121.72","122.04","121.21","122","3,139,550"
"04/05/2019","121.35","121.67","120.82","121.62","3,708,394"
"04/04/2019","121.81","122.125","121.169","121.47","2,982,347"
"04/03/2019","121.68","122.23","120.74","121.56","4,460,263"
"04/02/2019","121.9","122.255","121.56","121.68","3,234,722"
"04/01/2019","122.59","122.89","121.59","122","4,488,961"
"03/29/2019","122.29","122.755","121.27","122.55","4,632,421"
"03/28/2019","121.89","122.47","121.585","121.84","2,936,650"
"03/27/2019","122.46","123.19","121.19","121.89","5,182,138"
"03/26/2019","121.46","122.16","121.26","122.02","4,582,988"
"03/25/2019","120.26","121.29","120.08","120.85","4,275,356"
"03/22/2019","119.5","121.29","119.4467","120.72","6,536,049"
"03/21/2019","118.01","119.665","118.01","119.44","4,268,840"
"03/20/2019","118.07","119.48","117.35","118.32","5,733,515"
"03/19/2019","117.36","118.745","117.25","118.09","5,686,310"
"03/18/2019","116.17","117.3885","116.05","117.27","8,013,335"
"03/15/2019","115.68","116.53","115.37","115.66","18,194,180"
"03/14/2019","116.86","116.98","115.45","115.5","8,969,750"
"03/13/2019","116.88","117.56","116.455","116.58","5,962,681"
"03/12/2019","116.75","117.21","116.01","116.57","4,356,010"
"03/11/2019","115.3","116.705","114.98","116.59","4,819,753"
"03/08/2019","115.83","116.26","114.26","115.23","5,003,286"
"03/07/2019","116.21","117.33","115.7","116.1","4,738,035"
"03/06/2019","115.78","116.83","115.58","116.66","4,555,609"
"03/05/2019","115.98","116.82","115.6632","116.03","3,776,963"
"03/04/2019","116.55","116.93","115.5","116.17","4,374,461"
"03/01/2019","115.86","116.37","115.23","116.18","3,616,594"
"02/28/2019","114.74","116.22","114.21","115.64","5,482,673"
"02/27/2019","115.54","115.7","114.41","115.37","4,142,953"
"02/26/2019","116.37","116.5","115.43","115.97","4,063,868"
"02/25/2019","117.17","117.3","115.71","116.06","3,735,089"
"02/22/2019","116.11","116.77","115.59","116.76","4,865,412"
"02/21/2019","115.5","116.93","115.47","116.1","4,626,730"
"02/20/2019","115.75","116.64","115.41","115.83","5,486,847"
"02/19/2019","116.8","116.97","115.2","115.93","5,596,044"
"02/15/2019","115.85","116.28","114.11","115.91","8,889,178"
"02/14/2019","113","113","111.88","112.59","6,348,822"
"02/13/2019","114.11","114.73","113.63","114.12","5,463,438"
"02/12/2019","113.23","114.5","112.22","113.79","6,621,395"
"02/11/2019","113.16","113.58","112.6443","112.97","4,801,267"
"02/08/2019","112.93","113.04","111.93","113.015","3,691,286"
"02/07/2019","112.82","113.16","112.16","113.09","4,069,593"
"02/06/2019","113.41","113.58","112.3","113.05","4,086,093"
"02/05/2019","113.03","113.54","112.49","112.9","4,109,470"
"02/04/2019","112.21","113.4","111.85","113.09","3,649,437"
"02/01/2019","112.95","113.28","111.45","112.19","4,882,914"
"01/31/2019","110.97","112.9","110.21","112.67","6,079,172"
"01/30/2019","108.94","111.24","108.54","110.82","4,870,558"
"01/29/2019","108.93","109.62","108.51","109","4,264,362"
"01/28/2019","108.96","109.6","108","108.82","3,960,881"
"01/25/2019","110.15","110.59","109.04","109.35","5,071,080"
"01/24/2019","110.31","110.31","108.41","109.5","4,477,299"
"01/23/2019","109.68","110.79","109.51","110.73","4,977,207"
"01/22/2019","109.86","110.23","108.78","109.91","4,890,742"
"01/18/2019","109.97","110.295","109.17","110.07","5,137,144"
"01/17/2019","108.14","109.47","108.09","109.22","4,377,091"
"01/16/2019","108.99","109.05","107.7","108.34","4,911,367"
"01/15/2019","107.46","109.07","106.73","108.99","4,502,374"
"01/14/2019","107.85","107.96","106.96","107.32","5,745,269"
"01/11/2019","107.86","108.5","107.64","108.16","5,874,214"
"01/10/2019","107.41","108.34","107.3565","108.15","7,759,951"
"01/09/2019","110.33","110.87","107.49","107.49","7,814,179"
"01/08/2019","110.14","110.8","109.42","110.58","6,383,216"
"01/07/2019","110.01","110.38","108.65","109.53","4,968,107"
"01/04/2019","109.54","110.6","108.24","110.48","5,737,201"
"01/03/2019","108.91","110.15","108.05","108.26","5,975,141"
"01/02/2019","109.15","110.0197","108.23","109.28","4,803,412"
"12/31/2018","110.58","111.09","109.32","110.48","5,019,090"
"12/28/2018","110.09","111.1","109.22","110.36","5,410,332"
"12/27/2018","107.77","109.47","106.03","109.42","4,962,623"
"12/26/2018","106.22","108.44","105.03","108.33","4,301,030"
"12/24/2018","110.13","111.09","105.96","106.03","3,354,049"
"12/21/2018","110.96","114.16","108.81","109.42","13,262,190"
"12/20/2018","110.2","111.93","109.2","110.21","8,254,778"
"12/19/2018","112.63","113.19","109.63","110.04","6,795,478"
"12/18/2018","113.22","113.53","110.75","111.84","5,732,834"
"12/17/2018","114.37","115.07","112.2","112.87","5,520,239"
"12/14/2018","117.32","117.55","113.67","113.95","7,404,139"
"12/13/2018","117.14","118.89","117.11","118.35","6,104,435"
"12/12/2018","118.34","118.59","116.41","117","4,880,953"
"12/11/2018","116.9","118.19","116.68","117.29","4,081,130"
"12/10/2018","116.4","116.6197","114.46","116.19","3,875,664"
"12/07/2018","116.37","116.98","115.38","115.82","4,555,959"
"12/06/2018","116.31","117.38","114.1","116.84","5,165,512"
"12/04/2018","119.37","120.61","117.45","117.8","6,860,789"
"12/03/2018","120.48","120.91","117.51","118.98","6,107,227"
"11/30/2018","118.13","122","118.13","121.94","8,047,431"
"11/29/2018","118.4","118.87","117.44","118.27","2,749,660"
"11/28/2018","115.98","118.52","115.57","118.5","3,982,291"
"11/27/2018","115.37","116.5269","114.9","116.44","2,879,423"
"11/26/2018","115.88","116.4303","114.99","115.86","2,833,237"
"11/23/2018","114.78","116.57","114.78","115.41","1,444,727"
"11/21/2018","115.89","116.89","114.92","115.28","3,245,049"
"11/20/2018","119.8","120.28","115.78","116","5,086,306"
"11/19/2018","118.08","119.52","117.965","119.01","4,606,930"
"11/16/2018","117.05","118.48","116.84","118.35","4,397,763"
"11/15/2018","116.43","116.99","115.6","116.8","4,034,929"
"11/14/2018","117.44","117.48","116.27","116.65","4,286,229"
"11/13/2018","117.75","117.75","116.21","117.14","3,517,328"
"11/12/2018","117","118.32","116.71","116.97","4,526,786"
"11/09/2018","116.08","117.71","116.08","117.48","5,007,811"
"11/08/2018","115.38","116.5","115.25","116.06","2,908,419"
"11/07/2018","115.45","115.77","114.44","115.61","4,183,312"
"11/06/2018","114.03","115.35","113.86","115.21","3,868,113"
"11/05/2018","111.69","114.44","111.28","114.39","5,269,580"
"11/02/2018","111.49","112.1","109.63","111.17","6,511,724"
"11/01/2018","112","113.14","110.98","111.51","5,713,014"
"10/31/2018","113.49","113.49","111.19","112.38","6,273,043"
"10/30/2018","113.75","114.23","112.6","113.77","4,750,802"
"10/29/2018","111.29","113.31","111.1432","112.89","5,698,195"
"10/26/2018","111.62","112.06","109.69","110.45","5,868,778"
"10/25/2018","112.96","113.27","111.4222","112.85","6,649,010"
"10/24/2018","110.2","114.16","109.95","112.96","8,217,897"
"10/23/2018","108.93","110.53","108.32","110.13","4,453,812"
"10/22/2018","110.09","110.89","109.2438","109.4","5,477,688"
"10/19/2018","108.59","110.6","108.49","110.29","5,097,075"
"10/18/2018","108.48","109.3457","107.55","107.93","3,944,717"
"10/17/2018","107.21","108.7785","107.19","108.31","4,302,076"
"10/16/2018","106.31","107.69","105.8401","107.39","3,937,240"
"10/15/2018","105.2","106.65","105.17","105.63","3,511,594"
"10/12/2018","105.3","105.76","104.53","105.28","4,355,451"
"10/11/2018","108.21","108.48","104.9","105.06","5,693,703"
"10/10/2018","107.59","109.35","107.2","107.34","5,761,388"
"10/09/2018","108.68","108.94","107.52","108.12","4,105,577"
"10/08/2018","106.36","108.34","106.31","108.19","3,712,284"
"10/05/2018","106.25","107.01","105.98","106.49","3,434,322"
"10/04/2018","106.85","107.4","105.8","106.61","4,929,017"
"10/03/2018","109.21","109.71","107.17","107.52","6,100,019"
"10/02/2018","110.45","111.11","107.7","108.72","6,537,647"
"10/01/2018","112.15","112.48","110.67","110.71","5,053,346"
"09/28/2018","111.54","112.05","110.91","111.8","5,672,674"
"09/27/2018","111.43","112.4","110.91","111.05","3,841,418"
"09/26/2018","112.27","112.86","111.31","111.5","3,864,142"
"09/25/2018","112.64","112.75","111.76","111.97","3,415,223"
"09/24/2018","114.1","114.72","112.2","112.27","3,387,401"
"09/21/2018","115.26","115.52","114.835","114.91","6,797,274"
"09/20/2018","114.23","115.51","114.11","115.22","3,338,809"
"09/19/2018","113.95","114.24","113.46","113.77","2,841,267"
"09/18/2018","115.475","115.475","113.69","113.98","4,078,045"
"09/17/2018","114.6","115.45","114.22","115.4","2,960,275"
"09/14/2018","114.89","114.89","113.722","114.57","2,573,980"
"09/13/2018","114.49","115.01","113.694","114.99","3,542,395"
"09/12/2018","113.31","114.2311","113.04","113.85","3,646,085"
"09/11/2018","111.85","113.745","111.85","113.33","2,779,551"
"09/10/2018","112.92","113.99","112.7","113.57","3,209,959"
"09/07/2018","112.85","113.5","111.51","112.74","3,831,360"
"09/06/2018","112","113.53","111.44","113.5","4,807,195"
"09/05/2018","110.76","113.17","110.7","113.12","4,392,105"
"09/04/2018","111.82","112.09","110.45","111","4,512,014"
"08/31/2018","111.77","112.58","111.26","112.01","4,247,648"
"08/30/2018","111.87","112.23","111.55","111.96","2,118,974"
"08/29/2018","111.3","112.1173","111.22","112.05","2,403,189"
"08/28/2018","112.22","112.445","110.89","111.17","5,229,382"
"08/27/2018","112.58","112.77","111.83","112.41","3,155,627"
"08/24/2018","111.87","112.5299","111.8","112.15","3,676,715"
"08/23/2018","112.17","112.23","111.51","111.93","4,508,735"
"08/22/2018","113.7","113.82","111.96","112.24","3,860,901"
"08/21/2018","115.25","115.25","113.65","113.72","4,629,475"
"08/20/2018","114.99","115.85","114.6","114.84","3,673,528"
"08/17/2018","114","115.09","114","114.96","3,391,615"
"08/16/2018","113.74","114.73","113.37","114.25","4,454,759"
"08/15/2018","112.76","113.74","112.25","113.45","6,511,201"
"08/14/2018","112.7","113.49","112.11","113.1","3,797,566"
"08/13/2018","112.81","113.14","112.01","113.02","3,170,056"
"08/10/2018","113.59","113.97","112.57","112.87","3,599,435"
"08/09/2018","114.12","114.12","113.38","113.7","3,927,977"
"08/08/2018","114.52","114.85","113.47","113.49","5,172,821"
"08/07/2018","116.45","116.45","113.53","114.22","6,814,300"
"08/06/2018","117.25","118.44","116.9","117.38","6,704,661"
"08/03/2018","114.77","116.7","114.37","116.3","3,875,089"
"08/02/2018","113.6","114.93","113.09","114.69","4,132,640"
"08/01/2018","114.42","114.525","113.225","113.61","4,168,924"
"07/31/2018","114.66","115.49","114.11","115","4,709,652"
"07/30/2018","113.78","114.59","113.67","114.18","3,619,238"
"07/27/2018","114.77","115.35","114.025","114.28","4,563,735"
"07/26/2018","116.14","116.9","114.88","115","5,084,272"
"07/25/2018","114.94","115.67","114.5","115.21","4,761,455"
"07/24/2018","114.14","114.92","113.85","114.74","5,081,243"
"07/23/2018","115.52","115.98","113.58","114.39","7,126,868"
"07/20/2018","115.75","116.79","115.22","116.01","27,559,670"
"07/19/2018","114.77","116.59","114.75","115.77","8,178,465"
"07/18/2018","114.92","115","113.89","114.83","5,379,026"
"07/17/2018","113.47","115.03","113.47","114.88","6,726,084"
"07/16/2018","112.56","113.121","111.7511","112.96","5,413,557"
"07/13/2018","111.68","112.79","111.62","112.69","4,407,581"
"07/12/2018","112.54","112.71","110.97","111.53","5,497,450"
"07/11/2018","112.64","112.94","112.1","112.54","5,507,749"
"07/10/2018","110.62","113","109.68","112.89","16,045,140"
"07/09/2018","109.13","109.3","107.52","107.76","7,816,655"
"07/06/2018","109.49","110.02","108.97","109.56","4,224,416"
"07/05/2018","108.91","109.615","108","109.55","4,810,664"
"07/03/2018","108.58","109.57","108.055","108.8","3,769,084"
"07/02/2018","108.7","110","108.31","109.53","4,664,851"
"06/29/2018","108.72","109.5","107.8","108.87","4,498,853"
"06/28/2018","108.42","109.3","108.3","108.68","4,297,365"
"06/27/2018","108.37","108.955","107.62","108.27","6,185,519"
"06/26/2018","109.05","109.17","107.47","108.05","5,029,725"
"06/25/2018","107.71","109.59","107.71","108.99","5,048,681"
"06/22/2018","107.24","108.67","107.14","108.37","5,525,620"
"06/21/2018","106.57","107.425","106.3","107.24","6,214,618"
"06/20/2018","105.73","106.11","105.36","105.81","4,600,694"
"06/19/2018","105.49","106.68","105.22","105.96","5,484,147"
"06/18/2018","107.01","107.21","104.83","105.38","5,970,309"
"06/15/2018","105.1","107.75","104.82","107.61","10,570,890"
"06/14/2018","105.26","105.36","104.43","105.13","4,807,024"
"06/13/2018","104.16","105.6","104.16","105.27","7,440,741"
"06/12/2018","103.23","104.55","102.82","104.48","4,970,088"
"06/11/2018","102.61","103.41","102.27","103.21","3,943,836"
"06/08/2018","101.18","102.61","101.18","102.49","4,687,877"
"06/07/2018","100.51","101.51","100.33","101.16","4,974,556"
"06/06/2018","100.4","100.86","99.815","100.83","3,946,644"
"06/05/2018","100.46","100.9595","99.88","100.21","4,845,891"
"06/04/2018","100.77","101.09","100.025","100.12","3,931,962"
"06/01/2018","100.54","100.93","99.65","100.25","4,414,437"
"05/31/2018","101.15","101.3","99.66","100.25","8,269,653"
"05/30/2018","101.66","102.24","101.09","101.83","6,254,650"
"05/29/2018","100","101.285","100","101.1","8,286,199"
"05/25/2018","100.18","101.11","99.9","100.31","5,323,673"
"05/24/2018","100.31","100.58","99.76","100.18","4,664,902"
"05/23/2018","99.93","100.6","99.61","100.45","6,249,806"
"05/22/2018","99.78","100.46","99.43","99.93","6,806,299"
"05/21/2018","98.22","99.98","98.06","99.51","6,602,783"
"05/18/2018","98.31","98.45","97.32","97.51","6,888,935"
"05/17/2018","97.55","97.99","97.15","97.92","6,522,519"
"05/16/2018","96.64","97.55","96.55","97.19","5,101,585"
"05/15/2018","96.61","97.24","96.355","96.8","6,554,450"
"05/14/2018","97.69","97.7299","96.73","97.15","4,175,700"
"05/11/2018","97.58","98.26","96.88","97.43","3,507,203"
"05/10/2018","96.43","97.74","96.4","97.27","3,094,853"
"05/09/2018","97.19","97.52","95.94","96.16","6,200,146"
"05/08/2018","97.91","97.99","96.43","96.79","5,242,629"
"05/07/2018","98.98","99.31","98.07","98.23","3,479,972"
"05/04/2018","97.55","99.77","97.5","98.99","5,934,442"
"05/03/2018","97.48","98.09","96.7","97.6","6,638,011"
"05/02/2018","99.16","99.3573","97.03","97.23","5,927,150"
"05/01/2018","100.36","100.93","98.57","99.13","4,542,500"
"04/30/2018","101.85","102.385","100.58","100.94","5,479,836"
"04/27/2018","102.22","102.99","101.65","101.71","4,765,848"
"04/26/2018","102.25","104.08","101.15","103.26","5,956,965"
"04/25/2018","101.21","102.36","100.85","101.15","4,753,331"
"04/24/2018","102.62","102.85","100.97","101.44","5,673,878"
"04/23/2018","102.55","102.8","101.84","102.58","6,491,327"
"04/20/2018","105.45","105.6","102.27","102.48","8,512,543"
"04/19/2018","106.71","106.94","105.08","105.57","6,282,714"
"04/18/2018","108.97","109.36","106.46","106.98","6,521,311"
"04/17/2018","108.69","109.08","107.98","108.87","4,774,957"
"04/16/2018","109.75","110.64","109.52","109.92","2,661,474"
"04/13/2018","108.85","109.46","108.52","109.26","2,595,859"
"04/12/2018","108.96","109.51","108.27","108.31","2,691,587"
"04/11/2018","108.57","109.47","108.42","108.68","3,680,427"
"04/10/2018","109.74","110.2","108.92","109.4","2,817,024"
"04/09/2018","109.54","110.45","108.78","109.38","2,619,974"
"04/06/2018","110.06","110.98","108.77","109.3","3,510,151"
"04/05/2018","110.43","111.18","109.75","110.57","3,168,865"
"04/04/2018","107.78","110.73","107.24","110.18","4,694,123"
"04/03/2018","107.39","108.53","106.59","108.19","4,697,525"
"04/02/2018","108.62","109.22","106.44","107.05","4,294,313"
"03/29/2018","110.12","110.66","108.97","109.15","3,828,004"
"03/28/2018","108.14","110.11","108","109.18","6,405,222"
"03/27/2018","107.23","108.54","106.51","107.64","4,916,632"
"03/26/2018","106.68","107.47","106.09","106.81","3,783,782"
"03/23/2018","108.09","108.74","105.938","106.15","4,872,717"
"03/22/2018","108.45","109.67","107.8","107.94","4,321,120"
"03/21/2018","109.89","110.08","108.53","108.74","3,864,553"
"03/20/2018","110.75","111.3","109.83","109.9","3,317,905"
"03/19/2018","111.65","111.99","110.05","110.36","4,196,065"
"03/16/2018","112.33","113.2","111.58","111.64","7,477,630"
"03/15/2018","112.4","113.25","111.66","111.99","3,878,385"
"03/14/2018","113.57","113.77","112.23","112.61","4,055,646"
"03/13/2018","113.27","113.9","112.72","113.6","4,542,639"
"03/12/2018","112.5","113.09","112.075","112.75","4,509,634"
"03/09/2018","112.27","112.57","111.6424","112.54","3,680,521"
"03/08/2018","110.03","112.13","109.58","112.08","5,667,810"
"03/07/2018","108.89","110.06","108.61","109.84","4,176,491"
"03/06/2018","109.36","109.62","108.44","109.58","3,196,991"
"03/05/2018","108.46","109.6","108.02","109.43","3,781,700"
"03/02/2018","107.91","109.32","107.9","109.04","4,903,611"
"03/01/2018","109.21","109.88","107.241","108.12","6,890,547"
"02/28/2018","111","111.65","109.68","109.73","4,629,596"
"02/27/2018","111.19","112.08","110.71","110.89","6,384,807"
"02/26/2018","110.12","111.17","110.03","110.94","4,935,490"
"02/23/2018","109.36","110.05","108.57","109.68","4,760,424"
"02/22/2018","108.33","109.97","108.02","109.26","5,394,641"
"02/21/2018","109.35","109.8405","107.94","108","4,501,249"
"02/20/2018","110.96","110.98","109.34","109.48","3,828,880"
"02/16/2018","111.06","111.7","109.76","111.06","5,578,503"
"02/15/2018","109.53","111.04","108.72","110.97","5,118,283"
"02/14/2018","111.67","111.9","108.76","109.11","7,696,283"
"02/13/2018","112","112.67","110.68","112.14","5,272,495"
"02/12/2018","111.9","112.75","111.06","111.93","4,748,590"
"02/09/2018","110.81","111.99","108.88","111.18","5,300,688"
"02/08/2018","113.7","113.72","110.09","110.15","4,886,842"
"02/07/2018","113.97","115.77","112.75","113.5","4,926,212"
"02/06/2018","112.44","113.95","110.15","113.56","6,642,804"
"02/05/2018","118.57","119.66","114.4101","114.46","5,327,000"
"02/02/2018","119.91","120.28","118.4","118.67","3,335,605"
"02/01/2018","119.92","121.01","119.28","120.3","3,484,923"
"01/31/2018","119.84","120.75","119.51","120.3","4,018,071"
"01/30/2018","119.68","121.2","119.5","119.89","4,728,164"
"01/29/2018","121.38","122.16","119.65","119.67","3,852,103"
"01/26/2018","120.61","121.84","120.61","121.76","3,413,579"
"01/25/2018","120.61","121.4532","120.36","120.9","2,713,029"
"01/24/2018","121.24","121.48","120.82","121.14","3,458,592"
"01/23/2018","121.07","122.51","120.85","121.3","3,536,882"
"01/22/2018","120.1","121.85","120","121.51","4,308,565"
"01/19/2018","119.48","120.68","118.64","120.17","5,976,505"
"01/18/2018","119.09","119.62","118.65","119.05","5,861,538"
"01/17/2018","118.29","120.17","118.21","119.18","4,554,530"
"01/16/2018","117.2","118.35","117.03","117.86","4,927,694"
"01/12/2018","116.95","118.01","116.85","117.38","4,335,547"
"01/11/2018","117.64","117.85","116.38","116.88","3,679,596"
"01/10/2018","118.13","118.36","116.7","117.48","3,199,146"
"01/09/2018","118.26","118.98","117.95","118.08","4,573,547"
"01/08/2018","118.21","118.74","117.67","117.99","5,729,591"
"01/05/2018","118.41","119.09","118.245","118.67","2,713,218"
"01/04/2018","117.8","119.11","117.6","118.33","3,146,552"
"01/03/2018","117.905","118.47","117.64","117.75","4,224,441"
"01/02/2018","119.93","120.18","117.9251","118.06","4,162,264"
"12/29/2017","119.46","120.57","119.42","119.92","3,116,343"
"12/28/2017","119.33","119.53","119.05","119.35","1,999,251"
"12/27/2017","118.87","119.4","118.8","119.3","2,465,023"
"12/26/2017","118.41","119.24","118.41","118.89","2,156,768"
"12/22/2017","118.6","118.75","118.17","118.6","2,043,311"
"12/21/2017","119.45","119.57","117.84","118.26","2,790,002"
"12/20/2017","118.66","119.12","117.56","119.02","4,165,818"
"12/19/2017","118.75","119.385","118.23","118.61","3,942,543"
"12/18/2017","119.3","119.74","118","118.05","3,472,719"
"12/15/2017","118.57","119.36","118.45","119.22","7,172,702"
"12/14/2017","117.94","118.6","117.725","118.02","4,055,532"
"12/13/2017","117.51","118.21","117.48","117.8","3,023,839"
"12/12/2017","117.6","118.37","117.12","117.4","2,664,232"
"12/11/2017","116.33","117.435","115.56","117.39","2,429,359"
"12/08/2017","116.52","116.6","115.9","116.57","3,127,482"
"12/07/2017","118.52","118.64","116.55","116.73","5,408,633"
"12/06/2017","117.83","118.91","117.64","118.9","3,203,456"
"12/05/2017","117.63","117.94","117.18","117.59","3,194,480"
"12/04/2017","117","118.2","116.62","117.46","4,396,689"
"12/01/2017","116.5","116.85","115.04","116.78","4,956,550"
"11/30/2017","116.52","117.21","116.08","116.52","5,983,950"
